Gender,Year of Birth,Count
MALE,2012,12
MALE,2012,12
MALE,2012,12
MALE,2012,12
MALE,2012,12
MALE,2012,12
MALE,2012,12
MALE,2012,12
MALE,2012,12
MALE,2012,12
MALE,2012,12
MALE,2012,12
MALE,2012,12
MALE,2012,12
MALE,2012,12
MALE,2012,12
MALE,2012,12
MALE,2012,12
MALE,2012,12
MALE,2012,12
MALE,2012,12
MALE,2012,12
MALE,2012,12
MALE,2012,11
MALE,2012,11
MALE,2012,11
MALE,2012,11
MALE,2012,11
MALE,2012,11
MALE,2012,11
MALE,2012,11
MALE,2012,11
MALE,2012,11
MALE,2012,11
MALE,2012,11
MALE,2012,11
MALE,2012,11
MALE,2012,11
MALE,2012,11
MALE,2012,11
MALE,2012,11
MALE,2012,11
MALE,2012,11
MALE,2012,11
MALE,2012,11
MALE,2012,11
MALE,2012,11
MALE,2012,11
MALE,2012,11
MALE,2012,11
MALE,2012,11
MALE,2012,11
MALE,2012,11
MALE,2012,11
MALE,2012,11
MALE,2012,11
MALE,2012,10
MALE,2012,10
MALE,2012,10
MALE,2012,10
MALE,2012,10
MALE,2012,10
MALE,2012,10
MALE,2012,10
MALE,2012,10
MALE,2012,10
MALE,2012,10
MALE,2012,10
MALE,2012,10
MALE,2012,10
MALE,2012,10
MALE,2012,10
MALE,2012,10
MALE,2012,10
MALE,2012,10
MALE,2012,10
MALE,2012,10
MALE,2012,10
MALE,2012,10
MALE,2012,10
MALE,2012,10
MALE,2012,10
MALE,2012,10
MALE,2012,10
MALE,2012,10
MALE,2012,10
MALE,2012,10
MALE,2012,10
MALE,2012,10
MALE,2012,10
MALE,2012,10
MALE,2012,10
MALE,2012,10
MALE,2012,10
MALE,2012,10
MALE,2012,10
MALE,2012,10
MALE,2012,10
MALE,2012,10
MALE,2012,10
MALE,2012,10
MALE,2012,10
MALE,2012,10
MALE,2012,10
MALE,2012,10
FEMALE,2011,119
FEMALE,2011,119
FEMALE,2011,106
FEMALE,2011,106
FEMALE,2011,93
FEMALE,2011,93
FEMALE,2011,89
FEMALE,2011,89
FEMALE,2011,75
FEMALE,2011,75
FEMALE,2011,67
FEMALE,2011,67
FEMALE,2011,54
FEMALE,2011,54
FEMALE,2011,52
FEMALE,2011,52
FEMALE,2011,48
FEMALE,2011,48
FEMALE,2011,47
FEMALE,2011,47
FEMALE,2011,44
FEMALE,2011,44
FEMALE,2011,42
FEMALE,2011,42
FEMALE,2011,38
FEMALE,2011,38
FEMALE,2011,38
FEMALE,2011,38
FEMALE,2011,36
FEMALE,2011,36
FEMALE,2011,35
FEMALE,2011,35
FEMALE,2011,33
FEMALE,2011,33
FEMALE,2011,33
FEMALE,2011,33
FEMALE,2011,32
FEMALE,2011,32
FEMALE,2011,31
FEMALE,2011,31
FEMALE,2011,30
FEMALE,2011,30
FEMALE,2011,28
FEMALE,2011,28
FEMALE,2011,27
FEMALE,2011,27
FEMALE,2011,27
FEMALE,2011,27
FEMALE,2011,27
FEMALE,2011,27
FEMALE,2011,27
FEMALE,2011,27
FEMALE,2011,27
FEMALE,2011,27
FEMALE,2011,26
FEMALE,2011,26
FEMALE,2011,26
FEMALE,2011,26
FEMALE,2011,26
FEMALE,2011,26
FEMALE,2011,26
FEMALE,2011,26
FEMALE,2011,26
FEMALE,2011,26
FEMALE,2011,26
FEMALE,2011,26
FEMALE,2011,25
FEMALE,2011,25
FEMALE,2011,25
FEMALE,2011,25
FEMALE,2011,25
FEMALE,2011,25
FEMALE,2011,25
FEMALE,2011,25
FEMALE,2011,25
FEMALE,2011,25
FEMALE,2011,24
FEMALE,2011,24
FEMALE,2011,24
FEMALE,2011,24
FEMALE,2011,24
FEMALE,2011,24
FEMALE,2011,24
FEMALE,2011,24
FEMALE,2011,24
FEMALE,2011,24
FEMALE,2011,23
FEMALE,2011,23
FEMALE,2011,23
FEMALE,2011,23
FEMALE,2011,23
FEMALE,2011,23
FEMALE,2011,23
FEMALE,2011,23
FEMALE,2011,22
FEMALE,2011,22
FEMALE,2011,22
FEMALE,2011,22
FEMALE,2011,22
FEMALE,2011,22
FEMALE,2011,22
FEMALE,2011,22
FEMALE,2011,22
FEMALE,2011,22
FEMALE,2011,22
FEMALE,2011,22
FEMALE,2011,22
FEMALE,2011,22
FEMALE,2011,22
FEMALE,2011,22
FEMALE,2011,22
FEMALE,2011,21
FEMALE,2011,21
FEMALE,2011,21
FEMALE,2011,21
FEMALE,2011,21
FEMALE,2011,21
FEMALE,2011,20
FEMALE,2011,20
FEMALE,2011,20
FEMALE,2011,20
FEMALE,2011,20
FEMALE,2011,20
FEMALE,2011,20
FEMALE,2011,20
FEMALE,2011,20
FEMALE,2011,20
FEMALE,2011,20
FEMALE,2011,20
FEMALE,2011,19
FEMALE,2011,19
FEMALE,2011,19
FEMALE,2011,19
FEMALE,2011,19
FEMALE,2011,19
FEMALE,2011,19
FEMALE,2011,19
FEMALE,2011,19
FEMALE,2011,19
FEMALE,2011,18
FEMALE,2011,18
FEMALE,2011,18
FEMALE,2011,18
FEMALE,2011,18
FEMALE,2011,18
FEMALE,2011,18
FEMALE,2011,18
FEMALE,2011,18
FEMALE,2011,18
FEMALE,2011,18
FEMALE,2011,18
FEMALE,2011,18
FEMALE,2011,18
FEMALE,2011,17
FEMALE,2011,17
FEMALE,2011,17
FEMALE,2011,17
FEMALE,2011,17
FEMALE,2011,17
FEMALE,2011,17
FEMALE,2011,17
FEMALE,2011,17
FEMALE,2011,17
FEMALE,2011,17
FEMALE,2011,17
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,11
FEMALE,2011,11
FEMALE,2011,11
FEMALE,2011,11
FEMALE,2011,11
FEMALE,2011,11
FEMALE,2011,11
FEMALE,2011,11
FEMALE,2011,11
FEMALE,2011,11
FEMALE,2011,11
FEMALE,2011,11
FEMALE,2011,11
FEMALE,2011,11
FEMALE,2011,11
FEMALE,2011,11
FEMALE,2011,11
FEMALE,2011,11
FEMALE,2011,11
FEMALE,2011,11
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,176
FEMALE,2011,176
FEMALE,2011,92
FEMALE,2011,92
FEMALE,2011,78
FEMALE,2011,78
FEMALE,2011,72
FEMALE,2011,72
FEMALE,2011,69
FEMALE,2011,69
FEMALE,2011,67
FEMALE,2011,67
FEMALE,2011,60
FEMALE,2011,60
FEMALE,2011,55
FEMALE,2011,55
FEMALE,2011,53
FEMALE,2011,53
FEMALE,2011,52
FEMALE,2011,52
FEMALE,2011,52
FEMALE,2011,52
FEMALE,2011,52
FEMALE,2011,52
FEMALE,2011,51
FEMALE,2011,51
FEMALE,2011,51
FEMALE,2011,51
FEMALE,2011,46
FEMALE,2011,46
FEMALE,2011,43
FEMALE,2011,43
FEMALE,2011,43
FEMALE,2011,43
FEMALE,2011,42
FEMALE,2011,42
FEMALE,2011,42
FEMALE,2011,42
FEMALE,2011,42
FEMALE,2011,42
FEMALE,2011,40
FEMALE,2011,40
FEMALE,2011,40
FEMALE,2011,40
FEMALE,2011,39
FEMALE,2011,39
FEMALE,2011,39
FEMALE,2011,39
FEMALE,2011,38
FEMALE,2011,38
FEMALE,2011,38
FEMALE,2011,38
FEMALE,2011,38
FEMALE,2011,38
FEMALE,2011,38
FEMALE,2011,38
FEMALE,2011,37
FEMALE,2011,37
FEMALE,2011,36
FEMALE,2011,36
FEMALE,2011,36
FEMALE,2011,36
FEMALE,2011,35
FEMALE,2011,35
FEMALE,2011,35
FEMALE,2011,35
FEMALE,2011,35
FEMALE,2011,35
FEMALE,2011,35
FEMALE,2011,35
FEMALE,2011,35
FEMALE,2011,35
FEMALE,2011,34
FEMALE,2011,34
FEMALE,2011,33
FEMALE,2011,33
FEMALE,2011,32
FEMALE,2011,32
FEMALE,2011,32
FEMALE,2011,32
FEMALE,2011,32
FEMALE,2011,32
FEMALE,2011,32
FEMALE,2011,32
FEMALE,2011,32
FEMALE,2011,32
FEMALE,2011,32
FEMALE,2011,32
FEMALE,2011,32
FEMALE,2011,32
FEMALE,2011,31
FEMALE,2011,31
FEMALE,2011,31
FEMALE,2011,31
FEMALE,2011,30
FEMALE,2011,30
FEMALE,2011,30
FEMALE,2011,30
FEMALE,2011,30
FEMALE,2011,30
FEMALE,2011,29
FEMALE,2011,29
FEMALE,2011,28
FEMALE,2011,28
FEMALE,2011,28
FEMALE,2011,28
FEMALE,2011,28
FEMALE,2011,28
FEMALE,2011,27
FEMALE,2011,27
FEMALE,2011,27
FEMALE,2011,27
FEMALE,2011,26
FEMALE,2011,26
FEMALE,2011,26
FEMALE,2011,26
FEMALE,2011,25
FEMALE,2011,25
FEMALE,2011,25
FEMALE,2011,25
FEMALE,2011,25
FEMALE,2011,25
FEMALE,2011,25
FEMALE,2011,25
FEMALE,2011,25
FEMALE,2011,25
FEMALE,2011,24
FEMALE,2011,24
FEMALE,2011,24
FEMALE,2011,24
FEMALE,2011,24
FEMALE,2011,24
FEMALE,2011,24
FEMALE,2011,23
FEMALE,2011,23
FEMALE,2011,23
FEMALE,2011,23
FEMALE,2011,22
FEMALE,2011,22
FEMALE,2011,22
FEMALE,2011,22
FEMALE,2011,22
FEMALE,2011,21
FEMALE,2011,21
FEMALE,2011,21
FEMALE,2011,21
FEMALE,2011,21
FEMALE,2011,21
FEMALE,2011,21
FEMALE,2011,21
FEMALE,2011,20
FEMALE,2011,20
FEMALE,2011,20
FEMALE,2011,20
FEMALE,2011,20
FEMALE,2011,20
FEMALE,2011,20
FEMALE,2011,20
FEMALE,2011,20
FEMALE,2011,20
FEMALE,2011,20
FEMALE,2011,20
FEMALE,2011,19
FEMALE,2011,19
FEMALE,2011,19
FEMALE,2011,19
FEMALE,2011,19
FEMALE,2011,19
FEMALE,2011,19
FEMALE,2011,19
FEMALE,2011,19
FEMALE,2011,19
FEMALE,2011,18
FEMALE,2011,18
FEMALE,2011,18
FEMALE,2011,18
FEMALE,2011,18
FEMALE,2011,18
FEMALE,2011,18
FEMALE,2011,18
FEMALE,2011,18
FEMALE,2011,18
FEMALE,2011,17
FEMALE,2011,17
FEMALE,2011,17
FEMALE,2011,17
FEMALE,2011,17
FEMALE,2011,17
FEMALE,2011,17
FEMALE,2011,17
FEMALE,2011,17
FEMALE,2011,17
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,11
FEMALE,2011,11
FEMALE,2011,11
FEMALE,2011,11
FEMALE,2011,11
FEMALE,2011,11
FEMALE,2011,11
FEMALE,2011,11
FEMALE,2011,11
FEMALE,2011,11
FEMALE,2011,11
FEMALE,2011,11
FEMALE,2011,11
FEMALE,2011,11
FEMALE,2011,11
FEMALE,2011,11
FEMALE,2011,11
FEMALE,2011,11
FEMALE,2011,11
FEMALE,2011,11
FEMALE,2011,11
FEMALE,2011,11
FEMALE,2011,11
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,10
FEMALE,2011,331
FEMALE,2011,331
FEMALE,2011,229
FEMALE,2011,229
FEMALE,2011,223
FEMALE,2011,223
FEMALE,2011,190
FEMALE,2011,190
FEMALE,2011,188
FEMALE,2011,188
FEMALE,2011,165
FEMALE,2011,165
FEMALE,2011,162
FEMALE,2011,162
FEMALE,2011,126
FEMALE,2011,126
FEMALE,2011,123
FEMALE,2011,123
FEMALE,2011,122
FEMALE,2011,122
FEMALE,2011,114
FEMALE,2011,114
FEMALE,2011,114
FEMALE,2011,114
FEMALE,2011,114
FEMALE,2011,114
FEMALE,2011,109
FEMALE,2011,109
FEMALE,2011,103
FEMALE,2011,103
FEMALE,2011,100
FEMALE,2011,100
FEMALE,2011,94
FEMALE,2011,94
FEMALE,2011,90
FEMALE,2011,90
FEMALE,2011,87
FEMALE,2011,87
FEMALE,2011,86
FEMALE,2011,86
FEMALE,2011,86
FEMALE,2011,86
FEMALE,2011,85
FEMALE,2011,85
FEMALE,2011,83
FEMALE,2011,83
FEMALE,2011,80
FEMALE,2011,80
FEMALE,2011,78
FEMALE,2011,78
FEMALE,2011,77
FEMALE,2011,77
FEMALE,2011,72
FEMALE,2011,72
FEMALE,2011,71
FEMALE,2011,71
FEMALE,2011,67
FEMALE,2011,67
FEMALE,2011,66
FEMALE,2011,66
FEMALE,2011,65
FEMALE,2011,65
FEMALE,2011,65
FEMALE,2011,65
FEMALE,2011,65
FEMALE,2011,65
FEMALE,2011,64
FEMALE,2011,64
FEMALE,2011,63
FEMALE,2011,63
FEMALE,2011,63
FEMALE,2011,63
FEMALE,2011,63
FEMALE,2011,63
FEMALE,2011,63
FEMALE,2011,63
FEMALE,2011,62
FEMALE,2011,62
FEMALE,2011,61
FEMALE,2011,61
FEMALE,2011,61
FEMALE,2011,61
FEMALE,2011,60
FEMALE,2011,60
FEMALE,2011,60
FEMALE,2011,60
FEMALE,2011,59
FEMALE,2011,59
FEMALE,2011,59
FEMALE,2011,59
FEMALE,2011,57
FEMALE,2011,57
FEMALE,2011,55
FEMALE,2011,55
FEMALE,2011,54
FEMALE,2011,54
FEMALE,2011,53
FEMALE,2011,53
FEMALE,2011,53
FEMALE,2011,53
FEMALE,2011,52
FEMALE,2011,52
FEMALE,2011,51
FEMALE,2011,51
FEMALE,2011,51
FEMALE,2011,51
FEMALE,2011,51
FEMALE,2011,51
FEMALE,2011,50
FEMALE,2011,50
FEMALE,2011,50
FEMALE,2011,50
FEMALE,2011,50
FEMALE,2011,50
FEMALE,2011,50
FEMALE,2011,50
FEMALE,2011,50
FEMALE,2011,50
FEMALE,2011,49
FEMALE,2011,49
FEMALE,2011,49
FEMALE,2011,49
FEMALE,2011,47
FEMALE,2011,47
FEMALE,2011,47
FEMALE,2011,47
FEMALE,2011,46
FEMALE,2011,46
FEMALE,2011,46
FEMALE,2011,46
FEMALE,2011,46
FEMALE,2011,46
FEMALE,2011,45
FEMALE,2011,45
FEMALE,2011,43
FEMALE,2011,43
FEMALE,2011,42
FEMALE,2011,42
FEMALE,2011,41
FEMALE,2011,41
FEMALE,2011,41
FEMALE,2011,41
FEMALE,2011,41
FEMALE,2011,41
FEMALE,2011,40
FEMALE,2011,40
FEMALE,2011,39
FEMALE,2011,39
FEMALE,2011,38
FEMALE,2011,38
FEMALE,2011,38
FEMALE,2011,38
FEMALE,2011,37
FEMALE,2011,37
FEMALE,2011,37
FEMALE,2011,37
FEMALE,2011,36
FEMALE,2011,36
FEMALE,2011,36
FEMALE,2011,36
FEMALE,2011,36
FEMALE,2011,36
FEMALE,2011,34
FEMALE,2011,34
FEMALE,2011,34
FEMALE,2011,34
FEMALE,2011,33
FEMALE,2011,33
FEMALE,2011,33
FEMALE,2011,33
FEMALE,2011,33
FEMALE,2011,33
FEMALE,2011,33
FEMALE,2011,33
FEMALE,2011,33
FEMALE,2011,33
FEMALE,2011,32
FEMALE,2011,32
FEMALE,2011,32
FEMALE,2011,32
FEMALE,2011,32
FEMALE,2011,32
FEMALE,2011,32
FEMALE,2011,32
FEMALE,2011,32
FEMALE,2011,32
FEMALE,2011,31
FEMALE,2011,31
FEMALE,2011,31
FEMALE,2011,31
FEMALE,2011,30
FEMALE,2011,30
FEMALE,2011,30
FEMALE,2011,30
FEMALE,2011,30
FEMALE,2011,30
FEMALE,2011,30
FEMALE,2011,30
FEMALE,2011,30
FEMALE,2011,30
FEMALE,2011,30
FEMALE,2011,30
FEMALE,2011,29
FEMALE,2011,29
FEMALE,2011,29
FEMALE,2011,29
FEMALE,2011,29
FEMALE,2011,29
FEMALE,2011,29
FEMALE,2011,29
FEMALE,2011,29
FEMALE,2011,29
FEMALE,2011,28
FEMALE,2011,28
FEMALE,2011,28
FEMALE,2011,28
FEMALE,2011,28
FEMALE,2011,28
FEMALE,2011,27
FEMALE,2011,27
FEMALE,2011,27
FEMALE,2011,27
FEMALE,2011,27
FEMALE,2011,27
FEMALE,2011,27
FEMALE,2011,27
FEMALE,2011,27
FEMALE,2011,27
FEMALE,2011,26
FEMALE,2011,26
FEMALE,2011,26
FEMALE,2011,26
FEMALE,2011,26
FEMALE,2011,26
FEMALE,2011,26
FEMALE,2011,26
FEMALE,2011,26
FEMALE,2011,26
FEMALE,2011,26
FEMALE,2011,26
FEMALE,2011,25
FEMALE,2011,25
FEMALE,2011,25
FEMALE,2011,25
FEMALE,2011,25
FEMALE,2011,25
FEMALE,2011,25
FEMALE,2011,25
FEMALE,2011,25
FEMALE,2011,25
FEMALE,2011,25
FEMALE,2011,25
FEMALE,2011,25
FEMALE,2011,25
FEMALE,2011,24
FEMALE,2011,24
FEMALE,2011,24
FEMALE,2011,24
FEMALE,2011,24
FEMALE,2011,24
FEMALE,2011,24
FEMALE,2011,24
FEMALE,2011,24
FEMALE,2011,24
FEMALE,2011,24
FEMALE,2011,24
FEMALE,2011,23
FEMALE,2011,23
FEMALE,2011,23
FEMALE,2011,23
FEMALE,2011,23
FEMALE,2011,23
FEMALE,2011,22
FEMALE,2011,22
FEMALE,2011,22
FEMALE,2011,22
FEMALE,2011,22
FEMALE,2011,22
FEMALE,2011,22
FEMALE,2011,22
FEMALE,2011,22
FEMALE,2011,22
FEMALE,2011,22
FEMALE,2011,22
FEMALE,2011,22
FEMALE,2011,22
FEMALE,2011,21
FEMALE,2011,21
FEMALE,2011,21
FEMALE,2011,21
FEMALE,2011,21
FEMALE,2011,21
FEMALE,2011,21
FEMALE,2011,21
FEMALE,2011,21
FEMALE,2011,21
FEMALE,2011,21
FEMALE,2011,21
FEMALE,2011,21
FEMALE,2011,21
FEMALE,2011,21
FEMALE,2011,21
FEMALE,2011,20
FEMALE,2011,20
FEMALE,2011,20
FEMALE,2011,20
FEMALE,2011,20
FEMALE,2011,20
FEMALE,2011,20
FEMALE,2011,20
FEMALE,2011,20
FEMALE,2011,20
FEMALE,2011,20
FEMALE,2011,20
FEMALE,2011,20
FEMALE,2011,20
FEMALE,2011,20
FEMALE,2011,20
FEMALE,2011,20
FEMALE,2011,20
FEMALE,2011,19
FEMALE,2011,19
FEMALE,2011,19
FEMALE,2011,19
FEMALE,2011,19
FEMALE,2011,19
FEMALE,2011,19
FEMALE,2011,19
FEMALE,2011,18
FEMALE,2011,18
FEMALE,2011,18
FEMALE,2011,18
FEMALE,2011,18
FEMALE,2011,18
FEMALE,2011,18
FEMALE,2011,18
FEMALE,2011,17
FEMALE,2011,17
FEMALE,2011,17
FEMALE,2011,17
FEMALE,2011,17
FEMALE,2011,17
FEMALE,2011,17
FEMALE,2011,17
FEMALE,2011,17
FEMALE,2011,17
FEMALE,2011,17
FEMALE,2011,17
FEMALE,2011,17
FEMALE,2011,17
FEMALE,2011,17
FEMALE,2011,17
FEMALE,2011,17
FEMALE,2011,17
FEMALE,2011,17
FEMALE,2011,17
FEMALE,2011,17
FEMALE,2011,17
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,16
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,15
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,14
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,13
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
FEMALE,2011,12
